Survey Code,Survey,Geographic Level Code,Geographic Level,Food Group Code,Food Group,Indicator Code,Indicator,Element Code,Element,Unit,Value,Flag,Note,Area,Year Code,Max Year Code
032_2018,Argentina - 2018,10000,National,FG7,Meat and meat products,3311,Potassium apparent intake,6209A,Average,mg/cap/d,433,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG7,Meat and meat products,3311,Potassium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,316,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG7,Meat and meat products,3311,Potassium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,551,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG9,Vegetables and their products,3311,Potassium apparent intake,6209A,Average,mg/cap/d,205,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG9,Vegetables and their products,3311,Potassium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,121,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG9,Vegetables and their products,3311,Potassium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,289,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG10,Fruits and their products,3311,Potassium apparent intake,6209A,Average,mg/cap/d,106,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG10,Fruits and their products,3311,Potassium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,39,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG10,Fruits and their products,3311,Potassium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,173,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG11,Fats and oils,3311,Potassium apparent intake,6209A,Average,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG11,Fats and oils,3311,Potassium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG11,Fats and oils,3311,Potassium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG12,Sweets and sugars,3311,Potassium apparent intake,6209A,Average,mg/cap/d,54,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG12,Sweets and sugars,3311,Potassium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,33,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG12,Sweets and sugars,3311,Potassium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,74,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG13,Spices and condiments,3311,Potassium apparent intake,6209A,Average,mg/cap/d,18,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG13,Spices and condiments,3311,Potassium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,12,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG13,Spices and condiments,3311,Potassium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,24,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG14,Beverages,3311,Potassium apparent intake,6209A,Average,mg/cap/d,107,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG14,Beverages,3311,Potassium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,53,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG14,Beverages,3311,Potassium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,161,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG15,Foods for particular nutritional uses,3311,Potassium apparent intake,6209A,Average,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG15,Foods for particular nutritional uses,3311,Potassium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG15,Foods for particular nutritional uses,3311,Potassium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG17,Food additives,3311,Potassium apparent intake,6209A,Average,mg/cap/d,1,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG17,Food additives,3311,Potassium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,1,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG17,Food additives,3311,Potassium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,2,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG18,Composite dishes,3311,Potassium apparent intake,6209A,Average,mg/cap/d,163,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG18,Composite dishes,3311,Potassium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,101,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG18,Composite dishes,3311,Potassium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,224,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG19,Savoury snacks,3311,Potassium apparent intake,6209A,Average,mg/cap/d,14,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG19,Savoury snacks,3311,Potassium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,10,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG19,Savoury snacks,3311,Potassium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,17,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG20,Miscellaneous,3311,Potassium apparent intake,6209A,Average,mg/cap/d,214,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG20,Miscellaneous,3311,Potassium apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,127,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG20,Miscellaneous,3311,Potassium apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,301,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG0,All food groups,3312,Zinc apparent intake,6209A,Average,mg/cap/d,9.29,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG0,All food groups,3312,Zinc apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,6.68,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG0,All food groups,3312,Zinc apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,11.9,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FGD,All food groups (excluding beverages),3312,Zinc apparent intake,6209A,Average,mg/cap/d,9.11,E,,Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG1,Cereals and their products,3312,Zinc apparent intake,6209A,Average,mg/cap/d,1.44,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG1,Cereals and their products,3312,Zinc apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,1.2,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG1,Cereals and their products,3312,Zinc apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,1.69,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG2,"Roots, tubers, plantains and their products",3312,Zinc apparent intake,6209A,Average,mg/cap/d,0.14,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG2,"Roots, tubers, plantains and their products",3312,Zinc apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0.12,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG2,"Roots, tubers, plantains and their products",3312,Zinc apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0.17,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG3,"Pulses, seeds and nuts and their products",3312,Zinc apparent intake,6209A,Average,mg/cap/d,0.05,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG3,"Pulses, seeds and nuts and their products",3312,Zinc apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0.02,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG3,"Pulses, seeds and nuts and their products",3312,Zinc apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0.07,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG4,Milk and milk products,3312,Zinc apparent intake,6209A,Average,mg/cap/d,0.88,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG4,Milk and milk products,3312,Zinc apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0.57,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG4,Milk and milk products,3312,Zinc apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,1.19,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG5,Eggs and their products,3312,Zinc apparent intake,6209A,Average,mg/cap/d,0.16,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG5,Eggs and their products,3312,Zinc apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0.1,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG5,Eggs and their products,3312,Zinc apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0.22,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG6,"Fish, shellfish and their products",3312,Zinc apparent intake,6209A,Average,mg/cap/d,0.03,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG6,"Fish, shellfish and their products",3312,Zinc apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0.01,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG6,"Fish, shellfish and their products",3312,Zinc apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0.05,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG7,Meat and meat products,3312,Zinc apparent intake,6209A,Average,mg/cap/d,4.33,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG7,Meat and meat products,3312,Zinc apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,3.28,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG7,Meat and meat products,3312,Zinc apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,5.38,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG9,Vegetables and their products,3312,Zinc apparent intake,6209A,Average,mg/cap/d,0.2,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG9,Vegetables and their products,3312,Zinc apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0.11,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG9,Vegetables and their products,3312,Zinc apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0.28,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG10,Fruits and their products,3312,Zinc apparent intake,6209A,Average,mg/cap/d,0.06,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG10,Fruits and their products,3312,Zinc apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0.02,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG10,Fruits and their products,3312,Zinc apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0.1,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG11,Fats and oils,3312,Zinc apparent intake,6209A,Average,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG11,Fats and oils,3312,Zinc apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG11,Fats and oils,3312,Zinc apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
