,Area Code,Item Code,Element Code,Max Year Code
10994,196,21061,6123,20202022
10995,196,22000,6128,20212023
10996,196,220001,6128,2023
10997,196,22013,6126,2022
10998,197,210011,6132,20212023
10999,197,210041,6121,20212023
11000,197,210071,6132,20212023
11001,197,210071,61321,20212023
11002,197,210071,61322,20212023
11003,197,210071F,6132,20212023
11004,197,210071F,61321,20212023
11005,197,210071F,61322,20212023
11006,197,210071M,6132,20212023
11007,197,210071M,61321,20212023
11008,197,210071M,61322,20212023
11009,197,210081,6132,20212023
11010,197,210081,61321,20212023
11011,197,210081,61322,20212023
11012,197,210081F,6132,20212023
11013,197,210081F,61321,20212023
11014,197,210081F,61322,20212023
11015,197,210081M,6132,20212023
11016,197,210081M,61321,20212023
11017,197,210081M,61322,20212023
11018,197,210091,6121,20212023
11019,197,210091,61211,20212023
11020,197,210091,61212,20212023
11021,197,210091F,6121,20212023
11022,197,210091F,61211,20212023
11023,197,210091F,61212,20212023
11024,197,210091M,6121,20212023
11025,197,210091M,61211,20212023
11026,197,210091M,61212,20212023
11027,197,21010,6121,20212023
11028,197,21012,6121,20202022
11029,197,21013,6123,20202022
11030,197,21014,6123,20202022
11031,197,21025,6121,2022
11032,197,210250,6132,2022
11033,197,21026,6121,2022
11034,197,210260,6132,2023
11035,197,21031,6128,2023
11036,197,21032,6125,2022
11037,197,21033,6121,20202022
11038,197,21034,6121,20202022
11039,197,21035,6121,20202022
11040,197,210401,6121,20212023
11041,197,210401,61211,20212023
11042,197,210401,61212,20212023
11043,197,210401F,6121,20212023
11044,197,210401F,61211,20212023
11045,197,210401F,61212,20212023
11046,197,210401M,6121,20212023
11047,197,210401M,61211,20212023
11048,197,210401M,61212,20212023
11049,197,21041,6121,2022
11050,197,210410,6132,2022
11051,197,21042,6121,2022
11052,197,210420,6132,2022
11053,197,21043,6121,2019
11054,197,210430,6132,2019
11055,197,21044,6121,2022
11056,197,21045,6121,2022
11057,197,21046,6121,2022
11058,197,21047,6121,2022
11059,197,21048,6121,2022
11060,197,21049,6121,2020
11061,197,210490,6132,2020
11062,197,21056,6128,2023
11063,197,21057,6128,2023
11064,197,21058,6173,2023
11065,197,21059,6121,2023
11066,197,21061,6123,20202022
11067,197,22000,6128,20212023
11068,197,220001,6128,2023
11069,197,22013,6126,2022
11070,198,210011,6132,20212023
11071,198,210041,6121,20212023
11072,198,210071,6132,20212023
11073,198,210071,61321,20212023
11074,198,210071,61322,20212023
11075,198,210071F,6132,20212023
11076,198,210071F,61321,20212023
11077,198,210071F,61322,20212023
11078,198,210071M,6132,20212023
11079,198,210071M,61321,20212023
11080,198,210071M,61322,20212023
11081,198,210081,6132,20212023
11082,198,210081,61321,20212023
11083,198,210081,61322,20212023
11084,198,210081F,6132,20212023
11085,198,210081F,61321,20212023
11086,198,210081F,61322,20212023
11087,198,210081M,6132,20212023
11088,198,210081M,61321,20212023
11089,198,210081M,61322,20212023
11090,198,210091,6121,20212023
11091,198,210091,61211,20212023
11092,198,210091,61212,20212023
11093,198,210091F,6121,20212023
11094,198,210091F,61211,20212023
11095,198,210091F,61212,20212023
11096,198,210091M,6121,20212023
11097,198,210091M,61211,20212023
11098,198,210091M,61212,20212023
11099,198,21010,6121,20212023
11100,198,21012,6121,20202022
11101,198,21013,6123,20202022
11102,198,21014,6123,20202022
11103,198,21016,6124,2021
11104,198,21025,6121,2022
11105,198,210250,6132,2022
11106,198,21026,6121,2022
11107,198,210260,6132,2023
11108,198,21031,6128,2023
11109,198,21032,6125,2022
11110,198,21033,6121,20202022
11111,198,21034,6121,20202022
11112,198,21035,6121,20202022
11113,198,210401,6121,20212023
11114,198,210401,61211,20212023
11115,198,210401,61212,20212023
11116,198,210401F,6121,20212023
11117,198,210401F,61211,20212023
11118,198,210401F,61212,20212023
11119,198,210401M,6121,20212023
11120,198,210401M,61211,20212023
11121,198,210401M,61212,20212023
11122,198,21041,6121,2022
11123,198,210410,6132,2022
11124,198,21042,6121,2022
11125,198,210420,6132,2022
11126,198,21043,6121,2019
11127,198,210430,6132,2019
11128,198,21044,6121,2022
11129,198,21045,6121,2022
11130,198,21046,6121,2022
11131,198,21047,6121,2022
11132,198,21048,6121,2022
11133,198,21049,6121,2020
11134,198,210490,6132,2020
11135,198,21056,6128,2023
11136,198,21057,6128,2023
11137,198,21058,6173,2023
11138,198,21059,6121,2023
11139,198,21061,6123,20202022
11140,198,22000,6128,20212023
11141,198,220001,6128,2023
11142,198,22013,6126,2022
11143,199,210011,6132,20212023
11144,199,210041,6121,20212023
11145,199,210071,6132,20212023
11146,199,210071,61321,20212023
11147,199,210071,61322,20212023
11148,199,210071F,6132,20212023
11149,199,210071F,61321,20212023
11150,199,210071F,61322,20212023
11151,199,210071M,6132,20212023
11152,199,210071M,61321,20212023
11153,199,210071M,61322,20212023
11154,199,210081,6132,20212023
11155,199,210081,61321,20212023
11156,199,210081,61322,20212023
11157,199,210081F,6132,20212023
11158,199,210081F,61321,20212023
11159,199,210081F,61322,20212023
11160,199,210081M,6132,20212023
11161,199,210081M,61321,20212023
11162,199,210081M,61322,20212023
11163,199,210091,6121,20212023
11164,199,210091,61211,20212023
11165,199,210091,61212,20212023
11166,199,210091F,6121,20212023
11167,199,210091F,61211,20212023
11168,199,210091F,61212,20212023
11169,199,210091M,6121,20212023
11170,199,210091M,61211,20212023
11171,199,210091M,61212,20212023
11172,199,21010,6121,20212023
11173,199,21012,6121,20202022
11174,199,21013,6123,20202022
11175,199,21014,6123,20202022
11176,199,21016,6124,2021
11177,199,21025,6121,2022
11178,199,210250,6132,2022
11179,199,21026,6121,2022
11180,199,210260,6132,2023
11181,199,21031,6128,2023
11182,199,21032,6125,2022
11183,199,21033,6121,20202022
11184,199,21034,6121,20202022
11185,199,21035,6121,20202022
11186,199,210401,6121,20212023
11187,199,210401,61211,20212023
11188,199,210401,61212,20212023
11189,199,210401F,6121,20212023
11190,199,210401F,61211,20212023
11191,199,210401F,61212,20212023
11192,199,210401M,6121,20212023
11193,199,210401M,61211,20212023
11194,199,210401M,61212,20212023
11195,199,21041,6121,2022
11196,199,210410,6132,2022
11197,199,21042,6121,2022
11198,199,210420,6132,2022
11199,199,21043,6121,2019
11200,199,210430,6132,2019
11201,199,21044,6121,2022
11202,199,21045,6121,2022
11203,199,21046,6121,2022
11204,199,21047,6121,2022
11205,199,21048,6121,2022
11206,199,21049,6121,2020
11207,199,210490,6132,2020
11208,199,21056,6128,2023
11209,199,21057,6128,2023
11210,199,21058,6173,2023
11211,199,21059,6121,2023
11212,199,21061,6123,20202022
11213,199,22000,6128,20212023
11214,199,220001,6128,2023
11215,199,22013,6126,2022
11216,200,210011,6132,20212023
11217,200,210041,6121,20212023
11218,200,210071,6132,20212023
11219,200,210071,61321,20212023
11220,200,210071,61322,20212023
11221,200,210071F,6132,20212023
11222,200,210071F,61321,20212023
11223,200,210071F,61322,20212023
11224,200,210071M,6132,20212023
11225,200,210071M,61321,20212023
11226,200,210071M,61322,20212023
11227,200,210081,6132,20212023
11228,200,210081,61321,20212023
11229,200,210081,61322,20212023
11230,200,210081F,6132,20212023
11231,200,210081F,61321,20212023
11232,200,210081F,61322,20212023
11233,200,210081M,6132,20212023
11234,200,210081M,61321,20212023
11235,200,210081M,61322,20212023
11236,200,210091,6121,20212023
11237,200,210091,61211,20212023
11238,200,210091,61212,20212023
11239,200,210091F,6121,20212023
11240,200,210091F,61211,20212023
11241,200,210091F,61212,20212023
11242,200,210091M,6121,20212023
11243,200,210091M,61211,20212023
11244,200,210091M,61212,20212023
11245,200,21025,6121,2022
11246,200,210250,6132,2022
11247,200,21026,6121,2022
11248,200,210260,6132,2023
11249,200,21032,6125,2022
11250,200,21033,6121,20202022
11251,200,21034,6121,20202022
11252,200,210401,6121,20212023
11253,200,210401,61211,20212023
11254,200,210401,61212,20212023
11255,200,210401F,6121,20212023
11256,200,210401F,61211,20212023
11257,200,210401F,61212,20212023
11258,200,210401M,6121,20212023
11259,200,210401M,61211,20212023
11260,200,210401M,61212,20212023
11261,200,21041,6121,2022
11262,200,210410,6132,2022
11263,200,21042,6121,2022
11264,200,210420,6132,2022
11265,200,21043,6121,2019
11266,200,210430,6132,2019
11267,200,21044,6121,2022
11268,200,21045,6121,2022
11269,200,21046,6121,2022
11270,200,21047,6121,2022
11271,200,21048,6121,2022
11272,200,21049,6121,2020
11273,200,210490,6132,2020
11274,200,21056,6128,2023
11275,200,21057,6128,2023
11276,200,21058,6173,2023
11277,200,21059,6121,2023
11278,200,22013,6126,2022
11279,201,210011,6132,20212023
11280,201,210041,6121,20212023
11281,201,210071,6132,20212023
11282,201,210071,61321,20212023
11283,201,210071,61322,20212023
11284,201,210071F,6132,20212023
11285,201,210071F,61321,20212023
11286,201,210071F,61322,20212023
11287,201,210071M,6132,20212023
11288,201,210071M,61321,20212023
11289,201,210071M,61322,20212023
11290,201,210081,6132,20212023
11291,201,210081,61321,20212023
11292,201,210081,61322,20212023
11293,201,210081F,6132,20212023
11294,201,210081F,61321,20212023
11295,201,210081F,61322,20212023
11296,201,210081M,6132,20212023
11297,201,210081M,61321,20212023
11298,201,210081M,61322,20212023
11299,201,210091,6121,20212023
11300,201,210091,61211,20212023
11301,201,210091,61212,20212023
11302,201,210091F,6121,20212023
11303,201,210091F,61211,20212023
11304,201,210091F,61212,20212023
11305,201,210091M,6121,20212023
11306,201,210091M,61211,20212023
11307,201,210091M,61212,20212023
11308,201,21010,6121,20212023
11309,201,21012,6121,20202022
11310,201,21013,6123,20202022
11311,201,21014,6123,20202022
11312,201,21025,6121,2022
11313,201,210250,6132,2022
11314,201,21026,6121,2022
11315,201,210260,6132,2023
11316,201,21031,6128,2023
11317,201,21032,6125,2022
11318,201,21033,6121,20202022
11319,201,21034,6121,20202022
11320,201,21035,6121,20202022
11321,201,210401,6121,20212023
11322,201,210401,61211,20212023
11323,201,210401,61212,20212023
11324,201,210401F,6121,20212023
11325,201,210401F,61211,20212023
11326,201,210401F,61212,20212023
11327,201,210401M,6121,20212023
11328,201,210401M,61211,20212023
11329,201,210401M,61212,20212023
11330,201,21041,6121,2022
11331,201,210410,6132,2022
11332,201,21042,6121,2022
11333,201,210420,6132,2022
11334,201,21043,6121,2019
11335,201,210430,6132,2019
11336,201,21044,6121,2022
11337,201,21046,6121,2022
11338,201,21047,6121,2022
11339,201,21048,6121,2022
11340,201,21049,6121,2020
11341,201,210490,6132,2020
11342,201,21056,6128,2023
11343,201,21057,6128,2023
11344,201,21058,6173,2023
11345,201,21059,6121,2023
11346,201,21061,6123,20202022
11347,201,22000,6128,20212023
11348,201,220001,6128,2023
11349,201,22013,6126,2022
11350,202,210011,6132,20212023
11351,202,210041,6121,20212023
11352,202,210071,6132,20212023
11353,202,210071,61321,20212023
11354,202,210071,61322,20212023
11355,202,210071F,6132,20212023
11356,202,210071F,61321,20212023
11357,202,210071F,61322,20212023
11358,202,210071M,6132,20212023
11359,202,210071M,61321,20212023
11360,202,210071M,61322,20212023
11361,202,210081,6132,20212023
11362,202,210081,61321,20212023
11363,202,210081,61322,20212023
11364,202,210081F,6132,20212023
11365,202,210081F,61321,20212023
11366,202,210081F,61322,20212023
11367,202,210081M,6132,20212023
11368,202,210081M,61321,20212023
11369,202,210081M,61322,20212023
11370,202,210091,6121,20212023
11371,202,210091,61211,20212023
11372,202,210091,61212,20212023
11373,202,210091F,6121,20212023
11374,202,210091F,61211,20212023
11375,202,210091F,61212,20212023
11376,202,210091M,6121,20212023
11377,202,210091M,61211,20212023
11378,202,210091M,61212,20212023
11379,202,21010,6121,20212023
11380,202,21012,6121,20202022
11381,202,21013,6123,20202022
11382,202,21014,6123,20202022
11383,202,21016,6124,2021
11384,202,21025,6121,2022
11385,202,210250,6132,2022
11386,202,21026,6121,2022
11387,202,210260,6132,2023
11388,202,21031,6128,2023
11389,202,21032,6125,2022
11390,202,21033,6121,20202022
11391,202,21034,6121,20202022
11392,202,21035,6121,20202022
11393,202,210401,6121,20212023
11394,202,210401,61211,20212023
11395,202,210401,61212,20212023
11396,202,210401F,6121,20212023
11397,202,210401F,61211,20212023
11398,202,210401F,61212,20212023
11399,202,210401M,6121,20212023
11400,202,210401M,61211,20212023
11401,202,210401M,61212,20212023
11402,202,21041,6121,2022
11403,202,210410,6132,2022
11404,202,21042,6121,2022
11405,202,210420,6132,2022
11406,202,21043,6121,2019
11407,202,210430,6132,2019
11408,202,21044,6121,2022
11409,202,21046,6121,2022
11410,202,21047,6121,2022
11411,202,21048,6121,2022
11412,202,21049,6121,2020
11413,202,210490,6132,2020
11414,202,21056,6128,2023
11415,202,21057,6128,2023
11416,202,21058,6173,2023
11417,202,21059,6121,2023
11418,202,21061,6123,20202022
11419,202,22000,6128,20212023
11420,202,220001,6128,2023
11421,202,22013,6126,2022
11422,203,210011,6132,20212023
11423,203,210041,6121,20212023
11424,203,210071,6132,20212023
11425,203,210071,61321,20212023
11426,203,210071,61322,20212023
11427,203,210071F,6132,20212023
11428,203,210071F,61321,20212023
11429,203,210071F,61322,20212023
11430,203,210071M,6132,20212023
11431,203,210071M,61321,20212023
11432,203,210071M,61322,20212023
11433,203,210081,6132,20212023
11434,203,210081,61321,20212023
11435,203,210081,61322,20212023
11436,203,210081F,6132,20212023
11437,203,210081F,61321,20212023
11438,203,210081F,61322,20212023
11439,203,210081M,6132,20212023
11440,203,210081M,61321,20212023
11441,203,210081M,61322,20212023
11442,203,210091,6121,20212023
11443,203,210091,61211,20212023
11444,203,210091,61212,20212023
11445,203,210091F,6121,20212023
11446,203,210091F,61211,20212023
11447,203,210091F,61212,20212023
11448,203,210091M,6121,20212023
11449,203,210091M,61211,20212023
11450,203,210091M,61212,20212023
11451,203,21010,6121,20212023
11452,203,21012,6121,20202022
11453,203,21013,6123,20202022
11454,203,21014,6123,20202022
11455,203,21016,6124,2021
11456,203,21025,6121,2022
11457,203,210250,6132,2022
11458,203,21026,6121,2022
11459,203,210260,6132,2023
11460,203,21031,6128,2023
11461,203,21032,6125,2022
11462,203,21033,6121,20202022
11463,203,21034,6121,20202022
11464,203,21035,6121,20202022
11465,203,210401,6121,20212023
11466,203,210401,61211,20212023
11467,203,210401,61212,20212023
11468,203,210401F,6121,20212023
11469,203,210401F,61211,20212023
11470,203,210401F,61212,20212023
11471,203,210401M,6121,20212023
11472,203,210401M,61211,20212023
11473,203,210401M,61212,20212023
11474,203,21041,6121,2022
11475,203,210410,6132,2022
11476,203,21042,6121,2022
11477,203,210420,6132,2022
11478,203,21043,6121,2019
11479,203,210430,6132,2019
11480,203,21044,6121,2022
11481,203,21045,6121,2022
11482,203,21046,6121,2022
11483,203,21047,6121,2022
11484,203,21048,6121,2022
11485,203,21049,6121,2020
11486,203,210490,6132,2020
11487,203,21056,6128,2023
11488,203,21057,6128,2023
11489,203,21058,6173,2023
11490,203,21059,6121,2023
11491,203,21061,6123,20202022
11492,203,22000,6128,20212023
11493,203,220001,6128,2023
11494,203,22013,6126,2022
11495,207,210011,6132,20212023
11496,207,210041,6121,20212023
11497,207,210071,6132,20212023
11498,207,210071,61321,20212023
11499,207,210071,61322,20212023
11500,207,210071F,6132,20212023
11501,207,210071F,61321,20212023
11502,207,210071F,61322,20212023
11503,207,210071M,6132,20212023
11504,207,210071M,61321,20212023
11505,207,210071M,61322,20212023
11506,207,210081,6132,20212023
11507,207,210081,61321,20212023
11508,207,210081,61322,20212023
11509,207,210081F,6132,20212023
11510,207,210081F,61321,20212023
11511,207,210081F,61322,20212023
11512,207,210081M,6132,20212023
11513,207,210081M,61321,20212023
11514,207,210081M,61322,20212023
11515,207,210091,6121,20212023
11516,207,210091,61211,20212023
11517,207,210091,61212,20212023
11518,207,210091F,6121,20212023
11519,207,210091F,61211,20212023
11520,207,210091F,61212,20212023
11521,207,210091M,6121,20212023
11522,207,210091M,61211,20212023
11523,207,210091M,61212,20212023
11524,207,21010,6121,20212023
11525,207,21012,6121,20202022
11526,207,21013,6123,20202022
11527,207,21014,6123,20202022
11528,207,21025,6121,2022
11529,207,210250,6132,2022
11530,207,21026,6121,2022
11531,207,210260,6132,2023
11532,207,21031,6128,2023
11533,207,21032,6125,2022
11534,207,21033,6121,20202022
11535,207,21034,6121,20202022
11536,207,21035,6121,20202022
11537,207,210401,6121,20212023
11538,207,210401,61211,20212023
11539,207,210401,61212,20212023
11540,207,210401F,6121,20212023
11541,207,210401F,61211,20212023
11542,207,210401F,61212,20212023
11543,207,210401M,6121,20212023
11544,207,210401M,61211,20212023
11545,207,210401M,61212,20212023
11546,207,21041,6121,2022
11547,207,210410,6132,2022
11548,207,21042,6121,2022
11549,207,210420,6132,2022
11550,207,21043,6121,2019
11551,207,210430,6132,2019
11552,207,21044,6121,2022
11553,207,21045,6121,2022
11554,207,21046,6121,2022
11555,207,21047,6121,2022
11556,207,21048,6121,2022
11557,207,21049,6121,2020
11558,207,210490,6132,2020
11559,207,21056,6128,2023
11560,207,21057,6128,2023
11561,207,21058,6173,2023
11562,207,21059,6121,2023
11563,207,21061,6123,20202022
11564,207,22000,6128,20212023
11565,207,220001,6128,2023
11566,207,22013,6126,2022
